Name,Team,W,L,ERA,GS,G,SV,IP,H,ER,HR,SO,BB,WHIP,K_per_9,BB_per_9,FIP,WAR,RA9_WAR,ADP,playerid
Edgar Martinez,FA,0,0,6.27,0,1,0,1,1,1,0,1,1,1.81,6,6.12,6.3,0,0,999,sa3008636
Jose Larez,FA,0,0,6.18,0,1,0,1,1,1,0,1,1,1.86,6.09,6.71,6.31,0,0,999,sa3005123
Jared Brasher,FA,0,0,6.18,0,1,0,1,1,1,0,1,1,1.87,6.54,7.06,6.31,0,0,999,sa3004567
Matthew Hammonds,FA,0,0,6.35,0,1,0,1,1,1,0,1,1,1.86,5.94,6.8,6.75,0,0,999,sa3004711
Garrett Lawson,FA,0,0,6,0,1,0,1,1,1,0,1,1,1.89,6.27,7.29,6.32,0,0,999,sa3014785
Justin Crump,FA,0,0,6.16,0,1,0,1,1,1,0,1,1,1.87,6.17,6.95,6.32,0,0,999,sa3014974
Jerryell Rivera,FA,0,0,6.04,0,1,0,1,1,1,0,1,1,1.9,6.28,7.31,6.33,0,0,999,sa3004945
Andrew McGuire,FA,0,0,6.19,0,1,0,1,1,1,0,1,1,1.87,5.29,6.5,6.33,0,0,999,sa3008048
Freicer Perez,FA,0,0,6.25,0,1,0,1,1,1,0,1,1,1.78,6.48,6.1,6.33,0,0,999,sa873207
Riley McCauley,FA,0,0,6.17,0,1,0,1,1,1,0,1,1,1.9,7.38,7.69,6.34,0,0,999,sa3007964
Ramon Pineda,FA,0,0,6.25,0,1,0,1,1,1,0,1,1,1.83,5.93,6.33,6.34,0,0,999,sa3003053
Jose Garcia,FA,0,0,6.06,0,1,0,1,1,1,0,1,1,1.88,5.27,6.69,6.35,0,0,999,sa3002804
Moises Nova,FA,0,0,6.2,0,1,0,1,1,1,0,1,1,1.85,6.47,6.84,6.35,0,0,999,sa873434
Jhosua Alcantara,FA,0,0,6.21,0,1,0,1,1,1,0,1,1,1.87,5.77,6.75,6.37,0,0,999,sa917060
Kory Behenna,FA,0,0,6.11,0,1,0,1,1,1,0,1,1,1.86,6.38,6.93,6.37,0,0,999,sa3004600
Jhonny Valdez,FA,0,0,6.24,0,1,0,1,1,1,0,1,1,1.84,6.08,6.53,6.38,0,0,999,sa917393
Confesor Inoa,FA,0,0,6.26,0,1,0,1,1,1,0,1,1,1.84,6.06,6.54,6.38,0,0,999,sa919027
Peyton Long,FA,0,0,6.28,0,1,0,1,1,1,0,1,1,1.82,5.77,6.15,6.38,0,0,999,sa3010318
Luis Araujo,FA,0,0,6.28,0,1,0,1,1,1,0,1,1,1.84,6.7,6.79,6.39,0,0,999,sa737446
Garrett Cave,FA,0,0,6.25,0,1,0,1,1,1,0,1,1,1.89,6.97,7.42,6.39,0,0,999,sa829217
Mayky Perez,FA,0,0,6.25,0,1,0,1,1,1,0,1,1,1.86,6.64,6.98,6.4,0,0,999,sa829767
Jasiel Alvino,FA,0,0,6.32,0,1,0,1,1,1,0,1,1,1.84,6.12,6.45,6.4,0,0,999,sa917335
Kellen Rholl,FA,0,0,6.03,0,1,0,1,1,1,0,1,1,1.93,6.46,7.77,6.41,0,0,999,sa3007258
Luis De Paula,FA,0,0,6.28,0,1,0,1,1,1,0,1,1,1.89,6.47,7.22,6.42,0,0,999,sa3003073
Luis Pino,FA,0,0,6.34,0,1,0,1,1,1,0,1,1,1.82,5.78,6.19,6.43,0,0,999,sa683316
Hildemaro Requena,FA,0,0,6.34,0,1,0,1,1,1,0,1,1,1.84,5.4,6.13,6.43,0,0,999,sa832269
Andrew McDonald,FA,0,0,6.29,0,1,0,1,1,1,0,1,1,1.87,5.62,6.68,6.43,0,0,999,sa857612
Dawel Rodriguez,FA,0,0,6.31,0,1,0,1,1,1,0,1,1,1.9,6.1,7.09,6.44,0,0,999,sa3011894
Jacob Schlesener,FA,0,0,5.94,0,1,0,1,1,1,0,1,1,2.02,7.25,9.09,6.44,0,0,999,sa875595
Joshua Reagan,FA,0,0,5.85,0,1,0,1,1,1,0,1,1,1.76,6.19,6.33,6.24,0,0,999,sa3004830
Cole Duensing,FA,0,0,6.3,0,1,0,1,1,1,0,1,1,1.81,6.94,6.68,6.45,0,0,999,sa918090
Casey Ryan,FA,0,0,6.37,0,1,0,1,1,1,0,1,1,1.85,6.05,6.54,6.45,0,0,999,sa3004827
Taylor Bloye,FA,0,0,6.39,0,1,0,1,1,1,0,1,1,1.85,5.82,6.4,6.45,0,0,999,sa3016265
Luis Valdez,FA,0,0,6.34,0,1,0,1,1,1,0,1,1,1.89,6.49,7.16,6.46,0,0,999,sa882196
Trey Turner,FA,0,0,6.27,0,1,0,1,1,1,0,1,1,1.92,6.86,7.76,6.46,0,0,999,sa3006696
Randy Pondler,FA,0,0,6.21,0,1,0,1,1,1,0,1,1,1.89,6.01,7.04,6.46,0,0,999,sa919219
Jacob Forrester,FA,0,0,6.32,0,1,0,1,1,1,0,1,1,1.85,5.72,6.51,6.47,0,0,999,sa3010319
Leonel Aponte,FA,0,0,6.36,0,1,0,1,1,1,0,1,1,1.83,6.02,6.45,6.48,0,0,999,sa917879
Francisco Moreno,FA,0,0,6.4,0,1,0,1,1,1,0,1,1,1.8,5.47,5.86,6.49,0,0,999,sa824739
Jesus Barraza,FA,0,0,6.44,0,1,0,1,1,1,0,1,1,1.81,5.89,6.07,6.5,0,0,999,sa504962
Steffon Moore,FA,0,0,6.15,0,1,0,1,1,1,0,1,1,1.97,6.92,8.32,6.51,0,0,999,sa3007857
Alejandro Chavarria,FA,0,0,6.38,0,1,0,1,1,1,0,1,1,1.87,5.88,6.74,6.51,0,0,999,sa977121
Xavier Javier,FA,0,0,6.33,0,1,0,1,1,1,0,1,1,1.9,5.6,7,6.52,0,0,999,sa872871
Wilfred Salaman,FA,0,0,6.3,0,1,0,1,1,1,0,1,1,1.83,5.62,6.26,6.52,0,0,999,sa921448
Fauris Guerrero,FA,0,0,6.41,0,1,0,1,1,1,0,1,1,1.87,6.52,6.94,6.52,0,0,999,sa877605
William Guay,FA,0,0,6.4,0,1,0,1,1,1,0,1,1,1.91,6.5,7.34,6.52,0,0,999,sa3010629
Alejandro Made,FA,0,0,6.37,0,1,0,1,1,1,0,1,1,1.91,6.11,7.26,6.52,0,0,999,sa3005218
Ryan Miller,FA,0,0,6.44,0,1,0,1,1,1,0,1,1,1.83,5.53,6.13,6.53,0,0,999,sa3008035
Jose Moreno,FA,0,0,6.38,0,1,0,1,1,1,0,1,1,1.88,6.58,7.21,6.54,0,0,999,sa836384
Eugenio Palma,FA,0,0,6.26,0,1,0,1,1,1,0,1,1,1.89,6.06,7.09,6.55,0,0,999,sa829746
Alger Hodgson,FA,0,0,6.42,0,1,0,1,1,1,0,1,1,1.92,6.3,7.34,6.55,0,0,999,sa916713
Matthew Cleveland,FA,0,0,6.43,0,1,0,1,1,1,0,1,1,1.89,5.84,6.88,6.56,0,0,999,sa918273
Jeifry Nunez,FA,0,0,6.45,0,1,0,1,1,1,0,1,1,1.88,5.8,6.75,6.57,0,0,999,sa873542
Jose Martinez,FA,0,0,6.43,0,1,0,1,1,1,0,1,1,1.89,5.83,6.86,6.57,0,0,999,sa828472
Harrison Francis,FA,0,0,6.4,0,1,0,1,1,1,0,1,1,1.98,6.21,7.94,6.57,0,0,999,sa3005295
Nathan Alexander,FA,0,0,6.45,0,1,0,1,1,1,0,1,1,1.88,5.91,6.85,6.58,0,0,999,sa3007969
Nickolas Gruener,FA,0,0,6.86,0,1,0,1,1,1,0,1,1,1.87,4.99,6.09,7.03,0,0,999,sa918503
Brock Begue,FA,0,0,6.42,0,1,0,1,1,1,0,1,1,1.86,5.78,6.58,6.58,0,0,999,sa3010320
Jordan Scott,FA,0,0,6.49,0,1,0,1,1,1,0,1,1,1.92,5.64,7.02,6.59,0,0,999,sa3008133
Carson King,FA,0,0,6.58,0,1,0,1,1,1,0,1,1,1.84,5.3,5.98,6.6,0,0,999,sa3015060
Matt Martin,FA,0,0,6.52,0,1,0,1,1,1,0,1,1,1.8,5.66,5.91,6.6,0,0,999,sa3010126
Luis Rosario,FA,0,0,6.5,0,1,0,1,1,1,0,1,1,1.88,5.19,6.5,6.61,0,0,999,sa827956
Mark Conger,FA,0,0,6.56,0,1,0,1,1,1,0,1,1,1.88,5.76,6.65,6.62,0,0,999,sa3007716
Alexander Franklin,FA,0,0,6.29,0,1,0,1,1,1,0,1,1,1.97,6.26,7.98,6.64,0,0,999,sa3011419
Christopher Brahms,FA,0,0,6.51,0,1,0,1,1,1,0,1,1,1.94,6.52,7.69,6.64,0,0,999,sa3015074
Hector Villalobos,FA,0,0,5.97,0,1,0,1,1,1,0,1,1,1.92,5.97,7.72,6.47,0,0,999,sa3002572
Mike Pascoe,FA,0,0,6.48,0,1,0,1,1,1,0,1,1,1.96,6.3,7.77,6.65,0,0,999,sa3006989
Deacon Medders,FA,0,0,6.32,0,1,0,1,1,1,0,1,1,1.97,6.3,8.04,6.55,0,0,999,sa3010001
Jorge Martinez,FA,0,0,6.35,0,1,0,1,1,1,0,1,1,1.98,6.07,7.94,6.65,0,0,999,sa828711
Gilmael Troya,FA,0,0,6.53,0,1,0,1,1,1,0,1,1,1.86,6.37,6.84,6.66,0,0,999,sa872841
Yohandry Perez,FA,0,0,6.54,0,1,0,1,1,1,0,1,1,1.93,6.38,7.52,6.67,0,0,999,sa3008656
Kyle Thomas,FA,0,0,6.64,0,1,0,1,1,1,0,1,1,1.89,4.93,6.35,6.68,0,0,999,sa3004336
Raul De Los Reyes,FA,0,0,6.57,0,1,0,1,1,1,0,1,1,1.95,5.68,7.36,6.69,0,0,999,sa3003071
Wilson Gherbaz,FA,0,0,6.53,0,1,0,1,1,1,0,1,1,1.96,6.18,7.68,6.69,0,0,999,sa3009208
Marcus Evey,FA,0,0,6.62,0,1,0,1,1,1,0,1,1,1.9,5.46,6.78,6.9,0,0,999,sa3006987
Ian Koch,FA,0,0,6.54,0,1,0,1,1,1,0,1,1,1.97,5.88,7.68,6.71,0,0,999,sa3008518
Matthew Beattie,FA,0,0,6.58,0,1,0,1,1,1,0,1,1,1.97,6.34,7.81,6.71,0,0,999,sa1172726
Justin Garcia,FA,0,0,6.61,0,1,0,1,1,1,0,1,1,1.92,6.13,7.28,6.72,0,0,999,sa3006982
Cole Milam,FA,0,0,6.78,0,1,0,1,1,1,0,1,1,1.92,5.65,6.85,6.65,0,0,999,sa3014930
Donny Breek,FA,0,0,6.6,0,1,0,1,1,1,0,1,1,1.94,6.11,7.5,6.73,0,0,999,sa3007600
Benjamin Keizer,FA,0,0,6.48,0,1,0,1,1,1,0,1,1,2.01,5.73,8.03,6.86,0,0,999,sa3014970
Corey Gaconi,FA,0,0,6.66,0,1,0,1,1,1,0,1,1,1.94,5.29,6.97,6.75,0,0,999,sa1159891
Glen Richardson,FA,0,0,6.58,0,1,0,1,1,1,0,1,1,2,6.26,8.18,6.76,0,0,999,sa3009934
Juan De Paula,FA,0,0,6.67,0,1,0,1,1,1,0,1,1,1.91,5.64,6.93,6.78,0,0,999,sa873153
Braxton Lorenzini,FA,0,0,6.64,0,1,0,1,1,1,0,1,1,1.95,6.19,7.63,6.79,0,0,999,sa876106
Drew Finley,FA,0,0,6.65,0,1,0,1,1,1,0,1,1,2.01,6.67,8.32,6.79,0,0,999,sa875004
Francisco Justo,FA,0,0,6.69,0,1,0,1,1,1,0,1,1,1.9,5.88,6.91,6.8,0,0,999,sa3007907
Jose Almonte,FA,0,0,6.65,0,1,0,1,1,1,0,1,1,2.01,6.33,8.2,6.81,0,0,999,sa737055
Leif Strom,FA,0,0,6.72,0,1,0,1,1,1,0,1,1,1.95,5.52,7.23,6.82,0,0,999,sa3007220
Starlin Cordero,FA,0,0,6.66,0,1,0,1,1,1,0,1,1,2.03,6.38,8.45,6.83,0,0,999,sa874250
Austin Anderson,FA,0,0,6.71,0,1,0,1,1,1,0,1,1,1.98,5.92,7.71,6.84,0,0,999,sa3007722
Joel Stevens,FA,0,0,6.72,0,1,0,1,1,1,0,1,1,1.99,5.73,7.72,6.84,0,0,999,sa3007589
Niels Stone,FA,0,0,6.81,0,1,0,1,1,1,0,1,1,1.94,5.35,6.99,6.85,0,0,999,sa3008472
Thomas St. Clair,FA,0,0,6.73,0,1,0,1,1,1,0,1,1,2,6.17,8.03,6.85,0,0,999,sa3004021
Jose Roca,FA,0,0,6.73,0,1,0,1,1,1,0,1,1,2,5.17,7.61,6.87,0,0,999,sa917792
Ryan Troutman,FA,0,0,6.74,0,1,0,1,1,1,0,1,1,2,6.05,7.97,6.87,0,0,999,sa1170406
Jonaiker Villalobos,FA,0,0,6.53,0,1,0,1,1,1,0,1,1,2.03,6.11,8.48,6.87,0,0,999,sa919870
Raidel Orta,FA,0,0,6.79,0,1,0,1,1,1,0,1,1,1.96,5.36,7.19,6.88,0,0,999,sa3006818
Whit Drennan,FA,0,0,6.55,0,1,0,1,1,1,0,1,1,2.04,6.29,8.66,6.89,0,0,999,sa1170576
Grayson Huffman,FA,0,0,6.62,0,1,0,1,1,1,0,1,1,2.03,6.05,8.34,6.89,0,0,999,sa829012
Cole Aker,FA,0,0,6.71,0,1,0,1,1,1,0,1,1,1.92,6.68,7.57,6.9,0,0,999,sa3007462
Yeyson Velez,FA,0,0,6.79,0,1,0,1,1,1,0,1,1,2.03,5.05,7.79,6.9,0,0,999,sa3008405
Fausto Segura,FA,0,0,7.05,0,1,0,1,1,1,0,1,1,2.08,6.22,8.61,7.07,0,0,999,sa3005036
Carlos De Avila,FA,0,0,6.79,0,1,0,1,1,1,0,1,1,2.01,5.42,7.66,6.94,0,0,999,sa3005895
Dakota Bennett,FA,0,0,6.79,0,1,0,1,1,1,0,1,1,1.94,4.8,6.82,6.96,0,0,999,sa3005071
Ivan Fortunato,FA,0,0,6.83,0,1,0,1,1,1,0,1,1,2.02,5.85,8.1,6.96,0,0,999,sa917594
Yunior Perez,FA,0,0,6.91,0,1,0,1,1,1,0,1,1,1.97,5.77,7.44,6.96,0,0,999,sa917886
Jheyson Perez,FA,0,0,6.81,0,1,0,1,1,1,0,1,1,2.07,5.85,8.53,6.96,0,0,999,sa3009600
Nicolas Medina,FA,0,0,6.65,0,1,0,1,1,1,0,1,1,2.05,5.77,8.41,6.97,0,0,999,sa3003035
Jose Gomez,FA,0,0,6.94,0,1,0,1,1,1,0,1,1,2,5.05,7.39,6.99,0,0,999,sa3002950
Manuel Daza,FA,0,0,6.83,0,1,0,1,1,1,0,1,1,2.05,5.44,8.2,7,0,0,999,sa922474
Rodolfo Fajardo,FA,0,0,6.78,0,1,0,1,1,1,0,1,1,2.01,5.78,8.01,7.01,0,0,999,sa3003117
Jacob Sims,FA,0,0,6.85,0,1,0,1,1,1,0,1,1,2.06,6.34,8.68,7.01,0,0,999,sa3007895
Carlos Sanchez,FA,0,0,6.9,0,1,0,1,1,1,0,1,1,2,5.73,7.77,7.02,0,0,999,sa917794
Woo-Young Jin,FA,0,0,6.95,0,1,0,1,1,1,0,1,1,1.99,5.96,7.78,7.03,0,0,999,sa3010132
Carlos Paula,FA,0,0,6.98,0,1,0,1,1,1,0,1,1,2.03,5.32,7.81,7.06,0,0,999,sa3003098
Henry Anderson,FA,0,0,6.68,0,1,0,1,1,1,0,1,1,2.14,5.57,9.21,7.06,0,0,999,sa3011185
Cal Maduro,FA,0,0,6.94,0,1,0,1,1,1,0,1,1,2.03,5.38,7.97,7.07,0,0,999,sa3009720
Jesus Chavez,FA,0,0,6.85,0,1,0,1,1,1,0,1,1,2.04,5.15,8.03,7.08,0,0,999,sa3009516
Cesar Angomas,FA,0,0,6.76,0,1,0,1,1,1,0,1,1,2.1,5.09,8.63,7.08,0,0,999,sa3003057
Martin Cordova,FA,0,0,7.06,0,1,0,1,1,1,0,1,1,2,4.89,7.33,7.11,0,0,999,sa3007607
Claudio Galva,FA,0,0,6.76,0,1,0,1,1,1,0,1,1,2.13,5.22,8.92,7.11,0,0,999,sa925074
Victor Mendez,FA,0,0,7.77,0,1,0,1,1,1,0,1,1,2.28,5.76,9.62,7.5,0,0,999,sa3006160
Wilson Castillo,FA,0,0,7.06,0,1,0,1,1,1,0,1,1,2.02,5.3,7.72,7.14,0,0,999,sa3009239
Fernando Calderon,FA,0,0,7.01,0,1,0,1,1,1,0,1,1,2.1,4.79,8.33,7.16,0,0,999,sa919971
Jose Valdez,FA,0,0,6.66,0,1,0,1,1,1,0,1,1,2.04,6.05,8.55,6.96,0,-0.1,999,sa3009520
Rovaldis Cabrera,FA,0,0,7,0,1,0,1,1,1,0,1,1,2.05,5.18,8.07,7.19,0,0,999,sa3002992
Rolfy Vargas,FA,0,0,6.75,0,1,0,1,1,1,0,1,1,1.98,5.68,7.75,7,0,-0.1,999,sa3006499
Keiber Arredondo,FA,0,0,7.11,0,1,0,1,1,1,0,1,1,2.08,5.12,8.26,7.2,0,0,999,sa3002954
Juan Vazquez,FA,0,0,6.92,0,1,0,1,1,1,0,1,1,2.11,4.9,8.52,7.2,0,0,999,sa3003072
Emmanuel Quinones,FA,0,0,7.2,0,1,0,1,1,1,0,1,1,2,4.61,7.12,7.21,0,0,999,sa3005819
Wanly Perez,FA,0,0,7.2,0,1,0,1,1,1,0,0,1,2.1,4.4,8.15,7.19,0,0,999,sa3006396
Igor Kimura,FA,0,0,7.14,0,1,0,1,1,1,0,1,1,2.05,4.92,7.84,7.22,0,0,999,sa3008530
Richi Vasquez,FA,0,0,7.17,0,1,0,1,1,1,0,1,1,2.11,4.61,8.4,7.2,0,0,999,sa3006382
Jose Natera,FA,0,0,7.2,0,1,0,1,1,1,0,1,1,2.06,5.01,7.88,7.24,0,0,999,sa3003031
Jhonfran Escalona,FA,0,0,7.18,0,1,0,1,1,1,0,1,1,2.07,4.91,8,7.26,0,0,999,sa3003152
Cristofer Adames,FA,0,0,7.15,0,1,0,1,1,1,0,1,1,2.14,5.08,8.85,7.29,0,0,999,sa3009236
Dominic DiSabatino,FA,0,0,7.18,0,1,0,1,1,1,0,1,1,2.13,5.18,8.71,7.3,0,0,999,sa918417
Jeremi Rodriguez,FA,0,0,7.17,0,1,0,1,1,1,0,1,1,2.07,5.29,8.12,7.3,0,0,999,sa3009721
Yeison Santos,FA,0,0,6.94,0,1,0,1,1,1,0,1,1,2.17,5.3,9.37,7.31,0,0,999,sa3006498
Erick Perez,FA,0,0,7.16,0,1,0,1,1,1,0,1,1,2.13,5.8,9.08,7.31,0,0,999,sa3002968
Luis Candelo,FA,0,0,7.21,0,1,0,1,1,1,0,1,1,2.13,5.03,8.61,7.32,0,0,999,sa3005815
Igor Avila,FA,0,0,7.15,0,1,0,1,1,1,0,1,1,2.09,4.77,8.17,7.32,0,0,999,sa3009221
Wilmer Jimenez,FA,0,0,7,0,1,0,1,1,1,0,1,1,2.18,6,9.72,7.33,0,0,999,sa3003052
Diarlin Jimenez,FA,0,0,7.2,0,1,0,1,1,1,0,1,1,2.14,5.07,8.82,7.35,0,0,999,sa3003091
Yosmel Naranjo,FA,0,0,7.04,0,1,0,1,1,1,0,1,1,2.16,5.49,9.3,7.35,0,0,999,sa3005894
Ronni Montero,FA,0,0,7.25,0,1,0,1,1,1,0,1,1,2.11,4.98,8.47,7.36,0,0,999,sa3009789
Eli Moron,FA,0,0,7.25,0,1,0,1,1,1,0,1,1,2.08,4.87,7.94,7.38,0,0,999,sa3008689
Luis Garcia,FA,0,0,7.3,0,1,0,1,1,1,0,1,1,2.09,4.9,8.23,7.39,0,0,999,sa3002983
Kelvin De Los Santos,FA,0,0,7.34,0,1,0,1,1,1,0,1,1,2.16,4.66,8.92,7.39,0,0,999,sa3002974
Martin Rodriguez,FA,0,0,6.92,0,1,0,1,1,1,0,1,1,2.1,5.48,8.8,7.21,0,-0.1,999,sa3007808
Marcos Reyes,FA,0,0,7.27,0,1,0,1,1,1,0,1,1,2.16,4.69,8.83,7.41,0,0,999,sa3006148
Manuel De La Rosa,FA,0,0,7.28,0,1,0,1,1,1,0,1,1,2.18,5.47,9.41,7.44,0,0,999,sa3005830
Jose Gonzalez,FA,0,0,7.28,0,1,0,1,1,1,0,1,1,2.18,5.13,9.21,7.45,0,0,999,sa3009606
Vladimir Nunez,FA,0,0,7.4,0,1,0,1,1,1,0,1,1,2.13,5.25,8.75,7.67,0,0,999,sa3010004
Juan Castillo,FA,0,0,7.31,0,1,0,1,1,1,0,1,1,2.17,5.25,9.18,7.47,0,0,999,sa873541
Yoldi Pimentel,FA,0,0,7.37,0,1,0,1,1,1,0,1,1,2.14,5.48,8.91,7.48,0,0,999,sa3009510
Maximo Cortes,FA,0,0,7.35,0,1,0,1,1,1,0,1,1,2.21,5.21,9.5,7.5,0,0,999,sa3002963
Jesus Rojas,FA,0,0,7.4,0,1,0,1,1,1,0,1,1,2.15,4.86,8.79,7.52,0,0,999,sa3009627
Jose Appleton,FA,0,0,7.41,0,1,0,1,1,1,0,1,1,2.17,5.33,9.11,7.52,0,0,999,sa873450
Johan Lopez,FA,0,0,7.39,0,1,0,1,1,1,0,1,1,2.2,5.24,9.42,7.52,0,0,999,sa3005705
Maximiguel Rudecindo,FA,0,0,7.43,0,1,0,1,1,1,0,1,1,2.13,4.92,8.6,7.53,0,0,999,sa3009513
Edmar Gonzalez,FA,0,0,7.4,0,1,0,1,1,1,0,1,1,2.25,5.5,10.03,7.58,0,0,999,sa3005896
Kelvin Bender,FA,0,0,7.27,0,1,0,1,1,1,0,1,1,2.25,5.54,10.13,7.58,0,0,999,sa3010839
Zachary Hammer,FA,0,0,7.45,0,1,0,1,1,1,0,1,1,2.22,5.45,9.72,7.59,0,0,999,sa3008564
Antonio Villalba,FA,0,0,7.05,0,1,0,1,1,1,0,1,1,2.14,5.94,9.44,7.38,0,-0.1,999,sa3005884
Aldemar Rivas,FA,0,0,7.47,0,1,0,1,1,1,0,1,1,2.2,5.19,9.38,7.6,0,0,999,sa3002674
Edward Sosa,FA,0,0,7.08,0,1,0,1,1,1,0,1,1,2.17,5.35,9.36,7.39,0,-0.1,999,sa3009273
Allan Beltre,FA,0,0,7.53,0,1,0,1,1,1,0,1,1,2.18,4.82,9.01,7.6,0,0,999,sa3006356
Alfredo Raciel,FA,0,0,7.46,0,1,0,1,1,1,0,1,1,2.22,5.2,9.66,7.62,0,0,999,sa3009505
Kleiber Carreno,FA,0,0,7.49,0,1,0,1,1,1,0,1,1,2.22,5.05,9.56,7.64,0,0,999,sa3002953
Javier Vasquez,FA,0,0,7.54,0,1,0,1,1,1,0,1,1,2.25,5.2,10.06,7.63,0,0,999,sa3005873
Andres Falcon,FA,0,0,7.58,0,1,0,1,1,1,0,1,1,2.17,5.18,9.02,7.67,0,0,999,sa3006632
Danifer Diaz,FA,0,0,7.55,0,1,0,1,1,1,0,1,1,2.22,5.59,9.76,7.67,0,0,999,sa3009618
Luis Marine,FA,0,0,7.58,0,1,0,1,1,1,0,1,1,2.2,4.97,9.29,7.67,0,0,999,sa3006389
Fausto Pediet,FA,0,0,7.59,0,1,0,1,1,1,0,1,1,2.18,4.71,8.94,7.68,0,0,999,sa3009517
Eiker Huizi,FA,0,0,7.55,0,1,0,1,1,1,0,1,1,2.22,5.13,9.58,7.69,0,0,999,sa3007842
Sergio Romo,FA,3,3,4.75,0,64,0,64,65,34,11,59,23,1.37,8.3,3.25,4.73,0,-0.1,600.2,9817
Leandro Mendez,FA,0,0,7.63,0,1,0,1,1,1,0,0,1,2.22,4.07,9.19,7.66,0,0,999,sa3002994
Eduar Pimentel,FA,0,0,7.6,0,1,0,1,1,1,0,1,1,2.21,5.1,9.44,7.71,0,0,999,sa3009814
Melvin Arteaga,FA,0,0,7.21,0,1,0,1,1,1,0,1,1,2.18,5.75,9.7,7.54,0,-0.1,999,sa3009511
Yoel Diaz,FA,0,0,7.65,0,1,0,1,1,1,0,1,1,2.23,5.27,9.66,7.77,0,0,999,sa917049
Austin Morales,FA,0,0,7.79,0,1,0,1,1,1,0,0,1,2.26,4.12,9.51,7.8,0,0,999,sa3003003
Darling Grullon,FA,0,0,7.69,0,1,0,1,1,1,0,1,1,2.3,4.96,10.24,7.86,0,0,999,sa3009500
Marco Prieto,FA,0,0,7.75,0,1,0,1,1,1,0,1,1,2.29,5.16,10.21,7.88,0,0,999,sa3011144
Nichollas Silva,FA,0,0,7.95,0,1,0,1,1,1,0,1,1,2.21,4.86,9.23,8.17,0,0,999,sa3010120
Andres Castro,FA,0,0,7.82,0,1,0,1,1,1,0,1,1,2.29,5.08,10.2,7.95,0,0,999,sa3009490
Euclides Lopez,FA,0,0,7.86,0,1,0,1,1,1,0,1,1,2.33,5.23,10.58,7.99,0,0,999,sa3005860
Jorge Remon,FA,0,0,7.86,0,1,0,1,1,1,0,1,1,2.34,5.34,10.77,8,0,0,999,sa3005441
Bryan Shaw,FA,3,4,4.52,0,72,0,72,72,36,9,66,33,1.46,8.21,4.17,4.56,0,0,597.8,8110
Enrique Yeguez,FA,0,0,8.04,0,1,0,1,1,1,0,1,1,2.3,4.96,10.13,8.09,0,0,999,sa3008170
Cristopher Valdez,FA,0,0,8.42,0,1,0,1,1,1,0,1,1,2.43,4.65,11.24,8.69,0,0,999,sa3009748
Erasmo Ramirez,FA,2,2,4.53,0,32,0,32,33,16,5,27,10,1.35,7.58,2.79,4.58,0,0,999,10314
Shelby Miller,FA,1,1,4.64,0,20,0,20,20,10,3,19,9,1.44,8.54,4.18,4.69,-0.1,0,999,10197
Robert Gsellman,FA,2,2,4.65,0,40,0,40,42,21,6,32,15,1.43,7.16,3.33,4.7,-0.1,0,999,13696
Ryne Harper,FA,2,2,4.71,0,38,0,38,39,20,6,32,14,1.4,7.61,3.38,4.78,-0.1,0,999,12680
Brandon Workman,FA,2,2,4.5,0,40,0,40,38,20,5,40,22,1.51,8.91,4.89,4.59,-0.1,0,999,11428
Steve Cishek,FA,3,4,4.66,0,71,0,71,71,37,9,64,35,1.49,8.13,4.44,4.75,-0.1,-0.1,999,6483
Chasen Shreve,FA,2,2,4.68,0,42,0,42,41,22,7,40,20,1.44,8.59,4.28,4.85,-0.1,0,999,10855
Junior Guerra,FA,2,2,4.73,0,38,0,38,38,20,5,34,19,1.49,8.15,4.48,4.83,-0.1,0,999,5702
Ervin Santana,FA,2,2,4.73,0,40,0,40,41,21,7,35,14,1.37,7.89,3.09,4.75,-0.1,0,999,3200
Yency Almonte,FA,2,2,4.72,0,39,0,39,39,20,6,37,19,1.47,8.43,4.3,4.74,-0.1,-0.1,999,15068
AJ Ramos,FA,2,3,4.87,0,48,0,48,47,26,8,45,22,1.43,8.48,4.18,5.03,-0.1,-0.2,999,8350
Andrew Miller,FA,3,3,4.58,0,56,0,56,55,29,8,53,25,1.43,8.58,4.07,4.7,-0.1,-0.1,999,6785
Dan Winkler,FA,2,2,4.67,0,48,0,48,45,25,7,47,25,1.47,8.85,4.67,4.8,-0.2,-0.1,999,12237
Dan Straily,FA,5,8,5.63,19,19,0,109,120,68,23,85,42,1.48,6.96,3.42,5.69,-0.2,-0.1,588.8,9460
Josh Tomlin,FA,2,2,4.96,0,45,0,45,50,25,9,34,10,1.33,6.84,1.96,4.94,-0.2,-0.2,999,9388
Tyler Clippard,FA,3,3,4.94,0,60,0,60,60,33,11,56,21,1.35,8.38,3.15,4.95,-0.3,-0.2,595.5,5640
Yusmeiro Petit,FA,3,4,5.13,0,75,0,75,85,43,14,52,19,1.39,6.18,2.28,5.14,-0.3,-0.4,599.1,4020
